lng,lat,bioclim1,bioclim12,bioclim15,bioclim4,dist_to_water_m,elev_m,disease,theta
-4.3795841,8.0787503,272,1083,62,1140,898,206,SM,0.333798793
-5.9629174,6.8537503,263,1295,53,1027,472,211,SM,0.160269808
-7.0795841,5.1370837,253,1778,49,875,4005,209,SM,0.015162694
-7.3629174,8.8120837,257,1377,76,1193,4450,389,SM,0.008109286
-4.00284,5.40216,262,1765,86,1074,3529,106,SM,0.011714109
-5.4295841,7.670417,268,1098,61,1088,501,273,SM,0.055671494
-4.2462507,5.595417,267,1613,63,1093,1597,23,SM,0.082244024
-4.32539,7.79202,273,1076,62,1139,1349,146,SM,0.998553131
-3.3129174,7.2370837,267,1161,62,1134,682,167,SM,0.033713804
-7.3629174,4.420417,255,2214,60,770,1398,34,SM,0.194954526
-4.8962507,5.4787503,270,1511,78,1041,3902,21,SM,0.322556425
-5.7629174,5.8620837,257,1401,47,887,1950,230,SM,0.209965045
-6.1129174,5.0537503,260,1519,97,897,1703,19,SM,0.393831346
-4.1795841,8.995417,269,1103,70,1309,1586,266,SM,0.018912513
-6.8712507,7.9537503,255,1295,64,1041,4186,313,SM,0.015495789
-4.8795841,6.0287503,270,1266,53,1014,2271,52,SM,0.940201924
-4.0545841,6.9120837,265,1142,60,1079,2363,272,SM,0.031068398
-3.44381,6.32416,267,1442,56,1092,3247,134,SM,0.120963903
-4.0545841,5.3370837,262,1765,86,1074,371,38,SM,0.056694634
-4.0295841,5.770417,267,1540,57,1086,1113,64,SM,0.086567044
-6.9379174,4.7537504,259,1646,65,875,585,30,SM,0.630163898
-7.4795841,5.895417,261,1797,57,918,3065,183,SM,0.078820519
-4.09086,5.28271,266,1769,95,1049,522,12,SM,0.013975223
-4.82209,6.42481,270,1139,55,1084,7500,105,SM,0.044911572
-8.3743,6.50503,256,1789,61,904,2042,248,SM,0.013816465
-4.1212507,7.9537503,270,1078,62,1173,3422,220,SM,0.110714393
-4.87074,7.10038,268,1060,61,1088,1440,183,SM,0.041586105
-3.18513,7.14024,265,1193,62,1134,7118,223,SM,0.021479401
-3.7295841,6.795417,268,1224,60,1093,3209,152,SM,0.025998608
-4.0379174,5.3620837,262,1765,86,1074,1790,43,SM,0.043404908
-3.9545841,5.795417,267,1539,57,1108,1072,41,SM,0.071768163
-4.37712,5.30419,268,1749,95,1065,1119,33,SM,0.009228494
-2.9295841,5.4120837,267,1949,66,1033,1086,43,SM,0.114881237
-4.9962507,5.595417,270,1412,66,1017,5092,53,SM,0.527066138
-5.5795841,6.920417,259,1247,55,1068,1134,169,SM,0.063359646
-5.7712507,8.9787503,263,1228,76,1278,2977,366,SM,0.017822729
-4.0045841,7.5287503,270,1073,62,1137,7607,208,SM,0.068285312
-3.6295841,7.570417,271,1080,60,1161,1183,173,SM,0.038621694
-5.4129174,6.3787503,262,1270,53,1006,5840,250,SM,0.188959264
-7.2962507,8.6287503,258,1348,74,1113,3233,382,SM,0.022398848
-6.5379174,6.120417,258,1452,47,916,1483,221,SM,0.165420237
-3.94392,5.24922,268,1874,94,1053,1635,4,SM,0.011593571
-6.9962507,7.4787503,256,1344,62,1007,835,233,SM,0.042635662
-7.1962507,10.020417,262,1277,94,1601,542,415,SM,0.030479856
-3.9129174,8.620417,273,1078,67,1294,1576,193,SM,0.027180449
-4.3462507,7.6787503,274,1074,63,1107,1500,147,SM,0.960147197
-6.4129174,10.195417,267,1236,95,1596,3259,370,SM,0.014182333
-5.4462507,5.3870837,265,1528,80,949,663,41,SM,0.808174826
-4.57692,7.45478,271,1078,63,1077,1677,202,SM,0.038550813
-5.5879174,9.570417,265,1287,83,1414,1935,393,SM,0.052275609
-4.09575,5.3265,266,1769,95,1049,2673,33,SM,0.011067652
-6.6962507,7.8370837,253,1273,61,1045,1345,333,SM,0.0392626
-4.0795841,5.495417,260,1726,76,1102,2111,86,SM,0.061924136
-6.1379174,8.6287503,260,1256,72,1179,2020,407,SM,0.037886597
-7.1942,9.52466,260,1401,84,1457,3063,394,SM,0.020049753
-3.4545841,8.0287503,270,1062,61,1275,1778,203,SM,0.023717494
-5.7462507,6.5287503,261,1280,51,1006,3661,227,SM,0.092385224
-4.7295841,7.995417,271,1084,62,1098,1422,186,SM,0.326260306
-4.0629174,5.3537503,262,1765,86,1074,1281,58,SM,0.03436122
-4.21171,7.04439,270,1090,62,1084,3238,163,SM,0.039705881
-7.8045841,8.1620837,246,1470,69,1005,4018,490,SM,0.041877816
-4.24898,5.24151,267,1787,99,1045,2597,10,SM,0.011482862
-6.5962507,5.9037503,260,1502,46,902,3582,169,SM,0.308523265
-4.9045841,7.6120837,269,1093,60,1060,1302,234,SM,0.109413225
-6.5462507,8.9287503,262,1358,78,1242,725,330,SM,0.008151865
-6.42231,9.11357,260,1392,80,1287,4269,411,SM,0.009166006
-7.6795841,8.295417,248,1376,71,1005,2216,477,SM,0.045998896
-4.3516,7.21286,271,1081,63,1102,9102,187,SM,0.121709724
-7.4795841,7.0120837,253,1561,63,958,10779,270,SM,0.103423314
-4.04665,5.3559,262,1765,86,1074,625,18,SM,0.030331267
-4.0712507,5.320417,267,1790,94,1055,1583,26,SM,0.020828996
-4.09307,5.32341,266,1769,95,1049,2343,26,SM,0.079515177
-4.4295841,6.695417,273,1121,59,1074,689,96,SM,0.158381379
-6.3129174,5.7370837,260,1450,50,877,9433,165,SM,0.696871688
-4.7045841,9.4787503,268,1145,78,1380,1279,324,SM,0.051576212
-6.5045841,8.6787503,262,1313,74,1174,1054,334,SM,0.014476109
-7.3295841,10.120417,263,1283,96,1621,291,383,SM,0.024604784
-6.5795841,7.9120837,257,1239,62,1051,8033,292,SM,0.155393892
-3.96268,5.26004,267,1838,92,1060,251,4,SM,0.012225067
-5.5212507,8.3620837,268,1111,68,1170,869,292,SM,0.056558857
-6.94861,8.12235,255,1304,66,1054,1950,330,SM,0.017659904
-8.1295841,8.4620837,247,1566,68,992,2326,542,SM,0.058781648
-4.8712507,8.395417,271,1076,66,1164,1189,217,SM,0.074492807
-3.9295841,5.3287503,267,1838,92,1060,963,5,SM,0.011412531
-5.31407,10.22003,269,1143,94,1496,2354,348,SM,0.013405486
-5.02461,6.56541,265,1097,56,1066,1336,151,SM,0.332962442
-7.0045841,5.4370837,257,1721,47,875,4132,191,SM,0.050530402
-3.0045841,9.2620837,265,1115,73,1443,11797,304,SM,0.359758922
-6.0379174,5.4787503,257,1481,66,890,5976,177,SM,0.316908975
-6.1962507,8.8370837,261,1302,76,1240,5151,368,SM,0.01209174
-8.3295841,6.6537503,256,1784,62,905,6954,278,SM,0.035318045
-5.7962507,5.2370837,261,1581,93,903,1477,64,SM,0.328828725
-2.7129174,8.1787503,262,1126,63,1366,2823,358,SM,0.055315418
-5.35161,9.17718,266,1166,76,1320,4479,358,SM,0.013616643
-4.24529,5.3156,267,1762,95,1050,1758,5,SM,0.012942176
-7.3962507,8.1537503,251,1370,68,1036,1440,402,SM,0.077813979
-4.1129174,9.6370837,273,1111,80,1464,1166,259,SM,0.097129871
-4.22271,7.6919,271,1078,62,1137,3454,225,SM,0.021741326
-8.3712507,6.5870837,255,1781,62,897,3284,280,SM,0.014877697
-5.9795841,5.5287503,258,1476,62,903,418,154,SM,0.345192884
-6.6129174,8.6370837,260,1311,72,1156,7119,342,SM,0.023499147
-5.1879174,9.695417,265,1258,82,1429,1983,327,SM,0.14930544
-3.9712507,5.3537503,262,1790,83,1095,3318,32,SM,0.027028932
-3.9795841,5.2870837,267,1838,92,1060,1867,6,SM,0.016390643
-3.1141,7.82293,267,1098,61,1263,1475,274,SM,0.013108308
-6.4045841,7.7370837,258,1220,61,1053,5360,321,SM,0.110748618
-4.8545841,6.3370837,263,1173,54,1037,9380,97,SM,0.970810245
-3.3295841,7.945417,269,1070,61,1270,1880,207,SM,0.0255351
-7.6129174,7.870417,248,1511,68,1003,1788,410,SM,0.085184415
-5.37061,9.26372,267,1189,77,1350,3169,325,SM,0.010759062
-8.02242,6.4831,259,1803,60,937,6542,258,SM,0.023246265
-5.9629174,9.245417,263,1299,80,1334,9457,371,SM,0.03531696
-4.24938,7.17419,269,1084,62,1070,9146,180,SM,0.998776811
-3.9295841,6.0120837,266,1428,56,1075,2886,108,SM,0.090896949
-5.5629174,9.5537503,265,1275,82,1403,877,373,SM,0.04437527
-7.3045841,9.6037503,258,1413,85,1469,1855,436,SM,0.029400924
-5.30912,9.24634,264,1150,76,1338,2893,360,SM,0.024808666
-3.38734,6.64172,264,1346,58,1094,6425,200,SM,0.020562389
-6.4629174,10.4620837,268,1164,96,1688,5413,343,SM,0.025695873
-2.9962507,5.520417,265,1864,58,1037,1715,99,SM,0.053298844
-6.3295841,8.3537503,261,1246,69,1118,2176,304,SM,0.036641058
-2.8879174,8.5287503,263,1102,65,1365,8300,286,SM,0.093836479
-6.40905,8.04402,258,1235,64,1092,6510,335,SM,0.019666672
-5.3712507,5.2620837,266,1561,87,963,2230,19,SM,0.529745595
-5.7879174,9.9870837,267,1227,91,1487,5280,361,SM,0.009797034
-4.3295841,7.1870837,270,1082,63,1117,10706,167,SM,0.302377308
-6.65918,7.89967,255,1254,62,1029,3221,324,SM,0.138278819
-6.24076,10.28607,269,1247,96,1635,177,343,SM,0.010766512
-8.0629174,6.945417,255,1838,63,924,2599,274,SM,0.014697215
-4.4712507,8.070417,270,1091,63,1167,5820,241,SM,0.224721084
-3.9962507,5.3287503,267,1838,92,1060,318,30,SM,0.014990501
-3.9798,5.29916,267,1838,92,1060,791,6,SM,0.012451346
-8.32401,6.56517,256,1790,61,911,822,266,SM,0.090794996
-4.9962507,7.170417,268,1053,61,1069,11687,181,SM,0.267926009
-4.33842,7.45406,273,1080,63,1124,114,129,SM,0.030939566
-5.5879174,9.145417,266,1211,77,1327,1313,322,SM,0.012387016
-5.01505,5.26942,268,1588,87,1034,4587,52,SM,0.049936271
-3.9545841,9.6287503,271,1113,79,1492,3230,304,SM,0.117888021
-6.8629174,9.495417,256,1405,84,1376,878,440,SM,0.006042071
-7.4379174,7.5870837,232,1603,64,978,4589,437,SM,0.02390129
-5.2712507,9.295417,265,1175,77,1341,3429,370,SM,0.025659629
-4.56561,5.66455,266,1514,68,1041,5529,84,SM,0.032892895
-6.4629174,5.570417,262,1459,53,891,3248,99,SM,0.686063303
-5.1795841,9.5870837,265,1258,81,1400,4892,364,SM,0.128958864
-6.1462507,8.7120837,261,1264,73,1195,5760,391,SM,0.030943021
-5.6379174,6.8537503,264,1267,54,1052,2177,185,SM,0.094871995
-5.8879174,7.3037503,265,1222,57,1059,1788,243,SM,0.108635476
-4.0795841,5.5037503,263,1677,67,1105,2655,87,SM,0.053675317
-3.96615,5.27502,267,1838,92,1060,214,5,SM,0.012301377
-3.6629174,8.7287503,271,1080,67,1322,545,208,SM,0.018914664
-7.5295841,7.4037503,249,1633,65,1003,2385,336,SM,0.010496646
-4.04854,5.49139,260,1726,76,1102,4602,66,SM,0.023022624
-5.8629174,5.2620837,259,1537,83,899,2354,91,SM,0.641711861
-4.4712507,7.7537503,271,1081,62,1131,5956,218,SM,0.747051758
-5.0712507,7.8787503,268,1092,60,1073,2205,292,SM,0.114679726
-3.7879174,9.6120837,272,1106,78,1491,3759,303,SM,0.10996536
-6.8629174,8.7287503,257,1345,74,1153,804,382,SM,0.012145574
-4.70015,5.16774,270,1707,97,1045,1106,8,SM,0.017044509
-6.5795841,6.7537503,258,1329,55,977,5041,239,SM,0.078971291
-3.1629174,7.795417,267,1098,61,1263,1886,260,SM,0.013603603
-3.2212507,8.0537503,266,1084,61,1298,4757,280,SM,0.019804299
-3.9795841,5.4120837,262,1790,83,1095,4185,98,SM,0.012797493
-7.5462507,6.9787503,255,1587,63,981,4617,266,SM,0.020515796
-5.2712507,7.0287503,261,1118,59,1130,4081,211,SM,0.02972225
-5.3129174,9.220417,264,1150,76,1338,1381,347,SM,0.02953652
-7.0545841,5.7370837,257,1669,49,895,2358,212,SM,0.072988158
-4.00992,5.45182,260,1726,76,1102,1410,109,SM,0.019440176
-3.97761,5.30748,267,1838,92,1060,160,5,SM,0.011829264
-7.9462507,7.595417,226,1853,64,956,4724,751,SM,0.018836688
-5.7379174,6.9787503,267,1289,54,1047,2319,191,SM,0.0915643
-3.23036,6.3039,266,1488,55,1077,2860,179,SM,0.112037983
-5.5379174,7.320417,267,1163,59,1063,1750,229,SM,0.075352095
-4.85418,6.72501,268,1091,57,1107,1034,121,SM,0.039303264
-7.3879174,4.945417,256,2211,43,929,491,92,SM,0.123102643
-3.9795841,5.445417,262,1714,75,1118,1990,101,SM,0.029627994
-7.1545841,6.8370837,256,1435,61,989,7296,266,SM,0.085481338
-6.4295841,6.8620837,257,1315,55,996,1224,253,SM,0.06579057
-3.25457,7.83315,268,1083,60,1246,446,230,SM,0.015542555
-3.4879174,9.6287503,271,1113,78,1493,809,325,SM,0.087989246
-5.4962507,6.920417,259,1214,56,1107,1895,163,SM,0.035701517
-4.0962507,5.3370837,263,1744,86,1070,3520,44,SM,0.036057049
-3.6629174,9.1287503,271,1095,71,1405,1420,241,SM,0.048354701
-3.9462507,5.3787503,262,1790,83,1095,4398,64,SM,0.017017086
-7.2712507,7.870417,246,1423,66,1007,996,490,SM,0.057527473
-3.95202,5.2991,267,1838,92,1060,370,7,SM,0.012000621
-5.0879174,6.820417,262,1084,58,1098,6105,179,SM,0.26921694
-4.9295841,9.7370837,266,1207,82,1382,3201,338,SM,0.082964655
-6.4712507,6.795417,257,1323,54,973,3439,263,SM,0.065224676
-4.9962507,7.6787503,268,1108,59,1070,2474,319,SM,0.079321302
-3.31044,6.21546,265,1509,55,1104,5429,163,SM,0.015900519
-4.72816,7.44826,270,1078,62,1067,2500,208,SM,0.142808753
-7.9379174,9.6870837,259,1500,91,1489,643,418,SM,0.008725423
-3.9295841,5.3787503,262,1790,83,1095,3409,80,SM,0.015263676
-4.433842,7.45406,272,1080,63,1083,7454,186,SM,0.12917522
-3.3962507,8.295417,265,1080,63,1298,1251,303,SM,0.016005267
-5.5962507,6.6537503,260,1265,52,1024,2893,247,SM,0.054478563
-6.5712507,5.1037503,259,1441,71,911,736,47,SM,0.859607217
-7.1212507,7.8370837,256,1345,65,1021,1821,276,SM,0.030638562
-4.2212507,6.2037503,269,1301,57,1061,2914,96,SM,0.135677687
-4.4086,5.20876,268,1766,100,1045,2797,13,SM,0.011679123
-4.0879174,5.3620837,263,1744,86,1070,3383,71,SM,0.026992572
-5.5962507,7.2620837,267,1185,58,1058,2394,222,SM,0.077796354
-3.7795841,7.9120837,270,1064,61,1198,1112,233,SM,0.019548525
-6.25548,8.89827,262,1312,76,1234,1571,393,SM,0.016944818
-4.29195,7.54044,273,1079,64,1124,2663,137,SM,0.110592549
-7.6879174,9.145417,254,1475,82,1261,408,441,SM,0.003998501
-6.8712507,10.045417,265,1175,95,1570,1890,392,SM,0.03728663
-6.21211,10.25971,269,1247,96,1635,442,0,SM,0.038617483
-3.72879,7.60431,272,1066,61,1168,1049,167,SM,0.032826266
-3.9379174,5.3287503,267,1838,92,1060,192,9,SM,0.010816931
-4.5629174,5.7537503,266,1416,61,1048,8280,108,SM,0.931023847
-6.2795841,7.0120837,258,1292,55,1018,2423,262,SM,0.077104977
-4.1462507,8.520417,270,1093,66,1253,2904,229,SM,0.018475429
-5.36205,6.38489,262,1270,53,1006,3677,143,SM,0.326835984
-6.7629174,7.4787503,257,1292,61,1019,1782,266,SM,0.046693576
-7.5712507,9.520417,259,1468,87,1503,4139,411,SM,0.018616764
-5.12225,9.35249,262,1184,77,1324,2063,392,SM,0.022654317
-6.0712507,5.420417,257,1481,66,890,3366,141,SM,0.36579746
-3.91136,5.24552,266,1905,91,1049,2194,7,SM,0.019313955
-7.4462507,10.1870837,264,1312,97,1656,873,400,SM,0.022419844
-4.4212507,6.245417,266,1249,56,1064,836,121,SM,0.151248798
-5.5045841,8.870417,266,1152,73,1263,934,302,SM,0.018202289
-6.0545841,7.4287503,266,1195,59,1071,589,204,SM,0.229510165
-5.7629174,5.745417,258,1461,53,874,5809,237,SM,0.211820288
-4.0966,5.34966,263,1744,86,1070,3269,54,SM,0.028600336
-5.1295841,8.345417,269,1076,66,1179,3139,284,SM,0.039811502
-3.82652,7.72929,272,1062,61,1175,1700,169,SM,0.031394818
-4.0212507,5.420417,260,1726,76,1102,995,114,SM,0.025160683
-6.1879174,10.1120837,268,1233,94,1535,794,365,SM,0.007453887
-7.3295841,5.820417,259,1765,54,891,1518,207,SM,0.065572729
-6.7212507,4.995417,260,1441,72,918,5160,56,SM,0.856818925
-3.9295841,9.4620837,271,1110,76,1442,5008,263,SM,0.064033314
-3.8629174,6.795417,268,1192,60,1087,1495,156,SM,0.043511352
-7.0045841,8.0370837,256,1314,66,1074,2045,302,SM,0.011371818
-2.99544,9.27555,265,1114,74,1460,10121,319,SM,0.575050905
-6.0962507,9.0037503,263,1313,78,1264,4380,376,SM,0.010378612
-7.5879174,9.145417,255,1460,82,1274,1070,422,SM,0.004352127
-4.2129174,7.445417,272,1075,64,1130,1717,163,SM,0.067130901
-3.3962507,7.9787503,269,1068,61,1252,673,232,SM,0.018101598
-4.37708,5.30451,268,1749,95,1065,1118,33,SM,0.194624065
-4.03008,5.44725,260,1726,76,1102,837,115,SM,0.01825269
-7.1295841,8.795417,259,1357,76,1156,3315,337,SM,0.010599192
-4.8629174,6.195417,270,1197,54,1044,2138,92,SM,0.948568072
-6.3379174,8.2537503,262,1244,68,1106,1384,285,SM,0.03944137
-5.9295841,10.1037503,268,1213,93,1523,3424,350,SM,0.006359227
-5.0712507,5.2370837,269,1656,94,999,2877,28,SM,0.067448692
-7.6545841,9.095417,255,1460,82,1274,5377,486,SM,0.005332007
-7.8712507,6.8537503,253,1769,63,953,5490,318,SM,0.012844508
-3.5129174,7.570417,271,1080,60,1172,229,157,SM,0.045450357
-7.4795841,7.6037503,232,1603,64,978,4016,854,SM,0.048895247
-6.1545841,6.470417,260,1334,49,945,1806,254,SM,0.287614908
-4.3962507,9.495417,272,1117,77,1408,987,248,SM,0.059210886
-6.54759,6.44851,260,1385,51,938,1488,191,SM,0.979715707
-4.7129174,8.695417,265,1100,68,1230,2264,340,SM,0.048769929
-4.8712507,5.7870837,270,1348,59,1012,4475,59,SM,0.707335107
-4.03013,5.4205,260,1726,76,1102,198,100,SM,0.02059921
-5.6879174,5.845417,257,1402,48,890,7774,230,SM,0.375973417
-6.8212507,5.2870837,257,1559,54,862,2512,156,SM,0.24175182
-5.0462507,7.7287503,264,1125,58,1056,748,353,SM,0.165946847
-3.60677,6.71634,266,1276,59,1073,1551,169,SM,0.031392264
-2.6545841,8.4620837,267,1104,65,1391,1161,236,SM,0.11245525
-3.57679,7.95614,271,1056,61,1243,3477,209,SM,0.015970128
-2.79337,8.02654,261,1128,61,1367,6354,348,SM,0.022716612
-5.3629174,5.8537503,263,1448,51,964,2394,162,SM,0.578614248
-3.0295841,5.4120837,264,1952,65,1041,2594,113,SM,0.047903891
-3.6712507,8.270417,268,1075,64,1254,4351,284,SM,0.012361094
-6.8712507,5.2120837,257,1607,54,883,1014,136,SM,0.250367993
-6.9629174,5.570417,257,1653,48,871,1563,155,SM,0.1704759
-7.4129174,8.4120837,253,1342,72,1068,1560,403,SM,0.033798524
-4.5295841,7.5787503,272,1079,63,1103,2689,172,SM,0.260371452
-5.7295841,7.195417,267,1224,56,1074,2551,221,SM,0.048384295
-7.1462507,4.870417,255,1863,53,863,500,140,SM,0.05971804
-4.7295841,7.0370837,270,1073,61,1085,4287,172,SM,0.217541496
-3.39256,9.85272,274,1102,82,1559,1075,321,SM,0.347968305
-3.8795841,7.7620837,273,1058,61,1172,1270,186,SM,0.028271617
-5.5629174,5.7870837,259,1455,51,923,1543,212,SM,0.322445798
-4.37763,5.30458,268,1749,95,1065,1057,33,SM,0.009331896
-3.2212507,7.6370837,268,1100,61,1225,1915,223,SM,0.016361642
-3.9379174,9.0537503,273,1092,71,1363,1929,219,SM,0.035767023
-7.2795841,7.2620837,250,1509,63,982,4904,313,SM,0.016429416
-6.5045841,8.0037503,258,1246,64,1076,4130,304,SM,0.045776756
-4.01208,5.43879,260,1726,76,1102,2608,116,SM,0.017834494
-7.4712507,6.0037503,260,1741,57,930,8574,208,SM,0.160690714
-5.9629174,8.7037503,262,1232,73,1213,509,378,SM,0.028355042
-3.8545841,8.0037503,271,1067,62,1217,6829,206,SM,0.046645167
-6.4635,9.03233,262,1366,79,1255,729,345,SM,0.009206031
-4.1045841,5.9287503,267,1433,56,1089,2246,83,SM,0.103234081
-7.1795841,9.8037503,256,1356,88,1512,2797,559,SM,0.024695369
-6.24311,10.29361,269,1247,96,1635,235,335,SM,0.010100895
-7.4629174,6.1287503,260,1717,58,956,4854,207,SM,0.048751706
-4.98615,7.40256,267,1071,61,1058,7382,238,SM,0.039488272
-6.9962507,8.9870837,257,1386,78,1225,4781,426,SM,0.008722101
-5.8045841,5.970417,256,1381,46,890,6041,264,SM,0.163932238
-3.2045841,7.1287503,265,1193,62,1134,4632,235,SM,0.009695121
-7.60792,9.26232,256,1479,85,1366,2841,448,SM,0.004282697
-3.9045841,9.595417,272,1105,78,1491,884,264,SM,0.137776812
-4.41822,5.20319,268,1752,99,1042,3143,13,SM,0.012393352
-3.0045841,9.4037503,268,1111,74,1477,3042,317,SM,0.181822005
-7.4795841,10.2287503,264,1312,97,1656,3222,403,SM,0.019339277
-3.2462507,5.9120837,266,1663,54,1079,586,111,SM,0.034595227
-5.3962507,8.7287503,264,1110,71,1205,2514,368,SM,0.08184966
-3.7295841,6.1287503,267,1453,57,1093,2245,111,SM,0.054039261
-4.5962507,8.9537503,267,1103,71,1294,2320,334,SM,0.029366955
-5.3795841,6.7287503,261,1168,56,1090,1238,172,SM,0.071354541
-5.4629174,8.3620837,269,1099,68,1147,1543,246,SM,0.075758405
-3.14477,7.11531,264,1201,61,1131,3694,254,SM,0.010348986
-3.4045841,5.7370837,264,1691,58,1100,3117,126,SM,0.013516633
-6.02588,10.00055,267,1228,93,1512,6433,346,SM,0.011557813
-3.9712507,8.695417,272,1086,67,1293,5773,228,SM,0.018477868
-6.0379174,5.1370837,259,1531,94,900,4414,55,SM,0.24099356
-4.3962507,5.7287503,267,1511,64,1070,5804,52,SM,0.127617479
-3.29273,7.75273,268,1083,60,1246,2547,237,SM,0.014829789
-5.34239,6.45156,263,1236,54,1035,1677,172,SM,0.040942663
-7.9629174,7.0037503,254,1825,64,915,227,282,SM,0.014321685
-4.0712507,7.0037503,264,1118,61,1103,3876,300,SM,0.027678097
-5.5879174,6.1870837,258,1339,48,954,512,214,SM,0.214279333
-4.5462507,6.9870837,272,1088,61,1083,368,112,SM,0.215610128
-7.6129174,9.3620837,255,1488,86,1410,2601,471,SM,0.005464153
-4.6629174,8.670417,264,1108,68,1249,2003,353,SM,0.052900437
-6.6462507,8.4537503,257,1294,70,1117,3430,381,SM,0.017303932
-4.5629174,7.995417,269,1093,61,1122,5143,279,SM,0.242400104
-5.5795841,8.7620837,267,1140,73,1228,4949,340,SM,0.028023563
-6.5629174,6.6537503,258,1358,53,952,5686,244,SM,0.128990389
-4.5879174,5.270417,267,1683,92,1059,507,40,SM,0.016833967
-5.8879174,8.9120837,264,1232,75,1244,66,351,SM,0.016243491
-4.1879174,8.2537503,271,1092,63,1204,9842,251,SM,0.130220082
-6.1295841,6.9287503,258,1299,53,1028,7296,294,SM,0.129188631
-3.8795841,7.2037503,264,1111,61,1090,2516,268,SM,0.04393727
-6.5795841,6.5037503,259,1373,52,961,7767,210,SM,0.338673606
-4.4629174,5.595417,266,1537,68,1064,4513,63,SM,0.120471414
-4.2629174,7.9287503,274,1073,62,1154,5126,186,SM,0.589515758
-4.7295841,5.4620837,268,1557,80,1048,1837,38,SM,0.245385219
-3.28763,6.84212,264,1263,60,1100,1010,188,SM,0.113734259
-7.4879174,8.0037503,242,1432,67,1021,1901,459,SM,0.147325135
-2.6295841,8.6370837,265,1100,67,1395,9633,295,SM,0.281912373
-3.80441,7.52202,269,1074,61,1168,556,209,SM,0.023805247
-6.4129174,9.895417,266,1224,92,1478,4706,375,SM,0.007961114
-8.0462507,7.470417,233,1953,65,924,12934,638,SM,0.097326222
-7.7379174,8.8620837,253,1444,77,1158,982,464,SM,0.011286779
-7.1129174,5.8537503,258,1663,53,906,6664,205,SM,0.137853307
-3.9629174,5.3787503,262,1790,83,1095,5163,54,SM,0.022256879
-7.40595,10.04256,262,1324,95,1616,7371,433,SM,0.138710431
-7.0712507,8.0120837,256,1314,66,1074,1459,293,SM,0.010916896
-4.4045841,7.045417,271,1087,62,1071,9009,150,SM,0.149369355
-3.32573,6.89424,264,1263,60,1100,3319,214,SM,0.01355534
-2.9545841,8.670417,262,1102,67,1373,3838,328,SM,0.042405786
-7.7295841,6.795417,255,1684,63,952,4034,262,SM,0.020019786
-5.8962507,8.795417,265,1217,74,1215,346,323,SM,0.01550114
-4.5379174,9.595417,272,1127,81,1424,2132,267,SM,0.065768787
-4.2462507,8.2370837,268,1098,63,1187,10699,288,SM,0.18289312
-6.36049,6.28094,259,1399,48,908,6491,223,SM,0.187340773
-7.6462507,8.0370837,247,1447,68,989,2733,490,SM,0.138925015
-6.5379174,10.2037503,267,1191,96,1609,1043,350,SM,0.021558725
-5.0129174,7.620417,265,1117,59,1044,1668,298,SM,0.107169545
-7.0045841,5.595417,258,1685,48,871,1209,163,SM,0.151856019
-3.3379174,9.395417,266,1123,74,1459,4104,367,SM,0.101740057
-3.9879174,5.3120837,267,1838,92,1060,408,7,SM,0.017984412
-3.99888,5.41092,262,1790,83,1095,3562,105,SM,0.010607524
-3.39708,6.25972,266,1460,56,1090,198,151,SM,0.02453479
-5.6795841,9.5537503,265,1293,84,1401,3384,349,SM,0.01392017
-3.9545841,5.3620837,262,1790,83,1095,3102,42,SM,0.025088488
-3.53385,7.09968,269,1156,61,1118,1015,161,SM,0.03240591
-7.73627,9.626,258,1483,90,1506,6238,444,SM,0.014142398
-4.00208,5.40669,262,1765,86,1074,3375,106,SM,0.011968802
-6.3712507,7.4787503,259,1224,59,1054,4944,285,SM,0.087575133
-4.7962507,8.8620837,266,1094,70,1247,3044,320,SM,0.030970251
-6.3629174,10.0537503,267,1224,94,1540,281,349,SM,0.010413464
-5.6629174,8.420417,268,1128,69,1190,201,297,SM,0.037278218
-7.1795841,8.095417,253,1342,68,1039,2115,320,SM,0.027077084
-4.3295841,5.8120837,269,1482,59,1075,3160,49,SM,0.137037482
-4.0712507,9.1787503,273,1100,73,1394,5604,326,SM,0.050208548
-7.4045841,7.445417,251,1527,65,1006,6450,292,SM,0.023039786
-4.72392,5.31577,268,1660,91,1055,3682,57,SM,0.013390017
-4.09949,5.36731,263,1744,86,1070,3065,88,SM,0.019545612
-6.8629174,7.8620837,254,1299,63,1017,8753,315,SM,0.078989856
-6.8295841,9.6120837,259,1354,87,1414,2321,469,SM,0.013545355
-7.1295841,6.7287503,256,1465,60,984,12429,224,SM,0.179409906
-7.2712507,8.5287503,258,1337,73,1099,1884,318,SM,0.018181381
-3.95405,5.32574,267,1838,92,1060,1033,10,SM,0.010164284
-8.1078,6.50716,257,1792,61,947,3841,298,SM,0.010109362
-3.8045841,7.520417,269,1074,61,1168,654,209,SM,0.022995905
-5.6629174,6.2287503,258,1339,48,954,3458,252,SM,0.118329037
-6.2962507,9.845417,265,1233,92,1492,1561,364,SM,0.011683628
-5.4545841,5.320417,265,1572,87,945,1142,125,SM,0.296066035
-7.56151,9.81647,262,1418,91,1555,238,378,SM,0.107711202
-6.5045841,8.3370837,258,1277,69,1108,2712,377,SM,0.041831928
-6.51457,7.17251,258,1277,58,1015,405,238,SM,0.029960982
-6.2379174,7.0620837,259,1286,55,1033,1259,259,SM,0.081460922
