"lng","lat","bioclim1","bioclim12","bioclim15","bioclim4","dist_to_water_m","elev_m","disease","theta"
120.8620821,14.2870836,267,2041,86,928,2051,98,"LF",0.00240688404971457
125.0454154,6.9537503,263,2050,30,363,456,150,"LF",0.0113374456410474
125.2287487,6.3370837,249,1624,27,359,696,261,"LF",0.0216672446696408
124.6370821,8.470417,263,1917,48,620,574,10,"LF",0.00354311587359228
124.4454154,6.8620837,272,2013,34,338,2581,29,"LF",0.00364745171359044
121.1870821,14.470417,271,2223,69,1085,439,6,"LF",0.00186591096799771
124.2287488,8.2120837,266,3182,70,496,4311,24,"LF",0.00218142814241612
120.7037488,15.3787503,272,2091,93,1045,3663,22,"LF",0.00218545572604022
121.0287488,14.3370836,271,1922,78,1020,983,66,"LF",0.0023440780854741
124.0787488,12.9870837,271,3047,47,903,4023,10,"LF",0.00078730719213197
120.4954154,14.7620836,268,3001,108,924,2623,87,"LF",0.00279454843713815
124.8287487,7.120417,271,1957,29,357,657,27,"LF",0.00512506449030674
121.3454154,14.0870836,260,2348,53,972,1381,148,"LF",0.00313991418591772
123.4037488,8.4870837,273,2542,37,442,1685,31,"LF",0.00247887565358797
121.2620821,13.7287503,262,1939,52,912,1092,245,"LF",0.00502714031350953
121.9954154,17.1370836,268,2097,64,1675,151,118,"LF",0.00835088279273806
125.1287487,8.8287503,256,2629,22,727,309,22,"LF",0.00378460965136684
123.3370821,8.2037503,257,2760,32,372,1737,198,"LF",0.00670832873441855
126.5204154,7.6287503,264,3543,65,496,1103,25,"LF",0.00526891203922929
125.6537487,6.195417,243,1762,18,350,6763,394,"LF",0.0216992300465285
123.0537488,10.8620837,272,2549,41,764,1634,12,"LF",0.00129594213107065
121.0287488,14.5037503,272,2026,87,1084,3637,19,"LF",0.00130121268353584
121.0454154,15.4870836,269,1896,77,1114,2695,55,"LF",0.00301043782953541
120.9537488,14.170417,253,2332,75,821,595,430,"LF",0.0188430107934465
124.5120821,9.870417,270,1879,32,669,2682,61,"LF",0.00235038821626576
125.6787487,7.295417,270,2157,19,423,854,8,"LF",0.0049767197129066
122.5954154,10.6537503,266,2324,64,683,5031,36,"LF",0.000799640876318085
124.4204154,6.8787503,272,2013,34,338,4333,93,"LF",0.00408239268726186
124.4620821,6.4620837,234,2197,32,362,836,681,"LF",0.119744295352979
121.7204154,17.6537503,272,1753,64,1688,2101,21,"LF",0.00465793309858821
122.8287488,14.170417,264,3458,54,1050,1361,13,"LF",0.00138446545400447
120.9620821,14.770417,272,2444,90,1082,223,10,"LF",0.00234898351408524
122.4954154,10.495417,271,2323,71,659,3316,21,"LF",0.000923436166924053
120.5954154,15.145417,270,2316,93,1005,1198,92,"LF",0.0042713592249711
120.7204154,14.0287503,270,2025,89,879,294,70,"LF",0.0023728079760126
121.5037488,18.195417,268,1823,72,1764,122,25,"LF",0.007970308782859
123.3204154,12.470417,275,2276,43,918,2101,38,"LF",0.00129681444428115
123.6120821,8.0537503,270,2966,28,388,2503,107,"LF",0.00399550068664025
122.9787488,13.7620836,266,2860,44,1004,854,16,"LF",0.00141669346949566
121.4031119,12.6937509,264,2570,69,754,1581,142,"LF",0.00191033991491158
120.0954154,12.120417,272,2601,86,671,578,53,"LF",0.00110843353218453
124.3204154,6.995417,264,2197,35,325,3907,35,"LF",0.00299385098065428
120.6037488,15.1287503,270,2316,93,1005,956,81,"LF",0.0041056010931177
125.5870821,8.9620837,265,2921,39,856,4227,13,"LF",0.00198866313161564
121.6287488,16.4620836,262,2245,40,1533,1060,108,"LF",0.00664652349723758
124.8620821,11.2037503,270,2303,31,726,2281,33,"LF",0.00149481813298004
122.1204154,16.9037503,257,2611,57,1600,1736,188,"LF",0.00888947774069155
122.0870821,6.9537503,268,1405,43,248,1332,40,"LF",0.00169116096943479
124.3870821,7.2287503,274,2126,34,342,2382,13,"LF",0.00328861550992971
121.9954154,10.7370837,272,2747,85,618,739,16,"LF",0.00105125026840021
120.5870821,14.5287503,273,2773,105,945,3992,71,"LF",0.00181004170121672
121.0454154,16.7370836,207,2392,60,982,1283,1238,"LF",0.235728480786046
125.1954154,11.5870837,254,3189,32,700,10938,321,"LF",0.00207440014881838
122.2870821,11.395417,258,3157,53,674,637,120,"LF",0.0021668051827981
125.9370821,7.5287503,263,2391,25,459,3659,68,"LF",0.00459871442644695
121.1787488,15.5870836,261,2233,56,1128,905,67,"LF",0.00427237442855906
120.5787488,16.4287503,219,2752,97,908,600,1476,"LF",0.241540057256123
121.0287488,14.3120836,268,1983,74,974,1792,79,"LF",0.00222125810092828
124.0454154,12.7037503,262,2761,42,872,686,68,"LF",0.00186788300483054
124.2787487,8.2287503,260,2928,60,500,3093,52,"LF",0.00310055529392555
125.1120821,6.2870837,239,1743,27,366,2616,577,"LF",0.0778352067753582
120.4037488,16.0287503,275,1982,94,1064,583,5,"LF",0.00462979227142564
124.8537487,6.495417,265,1632,34,355,1810,58,"LF",0.00538031425841346
120.6120821,15.4870836,272,2053,92,1043,809,43,"LF",0.00405044242674792
120.7287488,15.095417,272,2190,92,1030,1474,10,"LF",0.00240648911492678
121.3838289,13.0200946,272,2178,55,854,1825,45,"LF",0.00111312902296845
124.8870821,6.4037503,256,1659,32,380,2076,207,"LF",0.0123063917909005
120.5704154,16.395417,209,2869,96,849,3284,1360,"LF",0.238250434270183
122.3620821,11.070417,252,2769,59,645,6000,289,"LF",0.00276126427659587
121.3287488,15.470417,256,2542,51,1115,1351,118,"LF",0.00493630718343486
122.6204154,11.0287503,271,2125,45,742,1456,54,"LF",0.00147131364350203
120.8204154,14.3620836,273,2026,93,969,5486,13,"LF",0.000914773366153115
120.5787488,16.420417,219,2752,97,908,380,1455,"LF",0.241372375420792
120.8204154,14.9037503,273,2322,93,1030,352,12,"LF",0.0025545381363864
124.8204154,11.220417,267,2315,32,717,729,42,"LF",0.00197527081885998
124.3120821,9.9370837,267,2021,31,665,5528,125,"LF",0.00217397306352169
121.2943047,13.1177636,270,2149,53,851,1644,15,"LF",0.000972751692090705
123.6454154,10.220417,266,1787,31,671,1622,213,"LF",0.00544164101469727
121.3037488,14.070417,267,1993,55,1001,2373,95,"LF",0.00197542527195537
120.9954154,17.1037503,200,2894,57,1003,369,959,"LF",0.216134478945934
124.5954154,12.2620837,262,2929,38,849,3739,114,"LF",0.00159266344753968
125.6620821,9.2787503,237,3549,40,650,4261,769,"LF",0.0975334580652159
124.7287487,6.4620837,265,1756,36,343,1355,135,"LF",0.00871516262459177
120.4370821,16.8037503,264,2308,107,1134,407,27,"LF",0.00767188901540774
120.5787488,15.2787503,268,2754,101,978,164,71,"LF",0.00472769964616482
121.0119932,13.3824325,268,1996,53,851,1024,99,"LF",0.00188968690350044
121.0454154,14.7370836,270,2503,89,1094,624,70,"LF",0.00306445322881359
120.7287488,18.320417,259,2356,82,1344,331,70,"LF",0.0147046310046261
121.1620821,14.6037503,269,2470,83,1109,1859,166,"LF",0.00415064114867938
122.3787488,11.5537503,273,2911,42,753,843,8,"LF",0.00111539530944662
124.9370821,6.345417,257,1589,31,374,3783,253,"LF",0.0126982592299567
125.3704154,7.2287503,248,2247,35,377,2572,374,"LF",0.0296928188874144
121.1287488,15.170417,261,2485,70,1075,7306,128,"LF",0.00197926965138263
120.9287488,14.9120836,271,2520,88,1070,1537,26,"LF",0.00229982736308958
124.5620821,6.8620837,273,1951,33,352,1104,18,"LF",0.0043668717932869
125.6537487,7.120417,269,1922,24,399,6334,12,"LF",0.00234964797645048
124.6620821,7.4620837,250,2394,36,379,2165,268,"LF",0.0152989365368141
121.0037488,14.670417,270,2503,89,1094,1109,30,"LF",0.00219408429252925
125.5620821,7.070417,269,1922,27,387,2132,38,"LF",0.0050272577268958
123.3037488,8.0370837,254,2837,32,366,2234,317,"LF",0.0125255313189109
120.9620821,14.3037503,263,2095,80,927,1197,135,"LF",0.00338088275506299
122.5370821,11.270417,270,2526,42,723,1552,34,"LF",0.00123829462031858
120.5287488,14.8120836,274,2759,106,956,1269,7,"LF",0.00217136973552553
121.1787488,16.7120836,254,1931,46,1360,3428,371,"LF",0.0267689044073422
121.0537488,14.6787503,270,2503,89,1094,1806,50,"LF",0.00222271800995253
124.4704154,8.5620837,265,1981,52,612,11202,16,"LF",0.000729671445632776
122.1870821,7.270417,262,1960,47,269,11969,250,"LF",0.00129322058675831
120.9620821,14.9620836,271,2477,86,1060,642,33,"LF",0.00278804785496581
121.2620821,17.9620836,246,2783,56,1443,1263,493,"LF",0.0813449078018668
121.0204154,14.5287503,272,2026,87,1084,4149,10,"LF",0.0011591175297776
125.3537487,6.7537503,265,1923,31,384,3961,20,"LF",0.00346047602626176
123.7537488,13.145417,270,2827,37,920,1753,6,"LF",0.00109387539082426
123.4954154,13.3037503,270,2627,44,984,1313,86,"LF",0.0019007341130348
120.9870821,14.370417,271,1922,84,1006,870,59,"LF",0.00233373493947785
123.0204154,7.9620837,253,2808,37,345,8201,587,"LF",0.0221957971572811
124.2287488,7.2037503,275,2257,40,325,2158,4,"LF",0.00309769854128821
120.3537488,16.720417,268,2345,110,1172,1485,11,"LF",0.00589751139244307
125.0204154,11.0620837,269,2729,34,720,304,10,"LF",0.00180101506968749
125.4870821,8.9287503,267,2436,32,883,6505,36,"LF",0.00164038835637105
121.1287488,14.5787503,272,2213,80,1094,624,15,"LF",0.00202875307874999
123.8537488,8.2037503,273,2946,40,469,2155,11,"LF",0.00251435307101526
123.7287488,10.545417,274,1567,36,761,1572,16,"LF",0.0016355970206478
119.4870821,10.7120837,274,2169,74,588,2157,9,"LF",0.000502587609247152
120.9620821,15.370417,270,1871,83,1094,1417,30,"LF",0.00300845834401393
125.1620821,6.1537503,266,1172,26,390,2565,76,"LF",0.00575442379572543
124.4870821,6.995417,273,2002,33,327,3172,5,"LF",0.002917466264577
125.1787487,8.4787503,216,2809,20,448,776,914,"LF",0.187228121297484
121.0620821,13.7870836,270,1763,67,951,1502,61,"LF",0.0016476411544092
121.1204154,14.695417,268,2649,81,1082,910,19,"LF",0.00210945166457025
120.9370821,15.0787503,271,2364,84,1065,4080,18,"LF",0.00164167482572217
120.9620821,15.320417,270,1951,82,1091,921,25,"LF",0.00306293742500414
121.0537488,17.920417,237,3071,52,1295,1850,410,"LF",0.0570536499355051
125.3120821,7.420417,225,2527,32,361,3288,699,"LF",0.110595999445781
121.2808757,13.1496291,270,2149,53,851,3257,30,"LF",0.000844554373428298
125.5120821,7.0870837,265,1994,28,401,835,103,"LF",0.00874737316285
121.0120821,14.420417,272,1924,83,1078,3864,40,"LF",0.00137141286025546
123.4787488,10.745417,269,1791,39,734,3343,28,"LF",0.00124546638568543
124.2620821,7.2370837,274,2176,38,322,1101,7,"LF",0.00370227194819768
120.7287488,17.9287503,261,2491,97,1249,2835,477,"LF",0.0758433434124209
123.6870821,13.4287503,270,2952,40,968,3112,17,"LF",0.0009580720197238
121.0370821,14.2537503,268,1983,74,974,4990,124,"LF",0.00176089588549181
121.4280408,12.5157406,273,2670,72,766,6905,7,"LF",0.000378991176207295
120.8787488,14.3620836,272,1947,90,985,733,31,"LF",0.00203556760819829
121.4120821,13.8287503,270,1836,52,998,753,13,"LF",0.00140067757616362
123.0870821,7.8870837,257,2826,35,344,636,100,"LF",0.00420929465744693
124.3537487,7.0620837,274,2053,34,334,2004,5,"LF",0.00333138601072024
123.3954154,12.3287503,273,2309,43,895,1157,119,"LF",0.00243710731894244
125.8287487,7.470417,268,2312,14,469,1146,40,"LF",0.0056421468610483
121.1620821,14.595417,269,2470,83,1109,1265,154,"LF",0.00420210311150032
121.7204154,17.6120836,272,1753,64,1688,1354,28,"LF",0.00535602588110652
121.0840718,13.3948391,273,1961,48,886,1571,5,"LF",0.00100341494829855
121.7370821,16.7620836,268,1934,50,1673,1512,65,"LF",0.00512411518585219
124.2954154,8.345417,264,2569,59,504,5126,251,"LF",0.00721610979815687
125.6537487,8.395417,260,3048,19,672,480,112,"LF",0.00734111709253259
121.7037488,17.620417,272,1753,64,1688,938,23,"LF",0.00558424822098812
125.1037487,8.170417,225,2717,33,443,579,708,"LF",0.126829558370685
120.8537488,16.3537503,197,2702,79,859,3368,1892,"LF",0.242972429360472
121.8537488,16.5370836,257,2575,46,1561,474,130,"LF",0.00770961227047256
124.6120821,12.070417,267,2739,31,851,8166,16,"LF",0.000478417902807949
121.0620821,14.745417,270,2503,89,1094,392,92,"LF",0.00361399778329342
120.7954154,17.595417,258,2575,93,1225,2618,230,"LF",0.0210303456835996
124.3954154,7.0870837,274,2067,34,314,619,3,"LF",0.00406706381454825
120.9954154,14.470417,273,1855,88,1036,6370,10,"LF",0.000814072409836131
125.9454154,9.0287503,258,4160,52,790,189,68,"LF",0.0049024860351207
121.0287488,5.9370837,264,2024,30,325,425,13,"LF",0.000730831151556803
123.7370821,13.1370836,268,2827,38,917,2947,18,"LF",0.000986198238199036
121.4204154,13.9287503,263,2091,53,990,7740,71,"LF",0.000731844540283725
123.4204154,10.8287503,272,1798,40,750,3102,74,"LF",0.00165253352362344
122.9704154,10.695417,271,2519,43,701,2630,14,"LF",0.00112888302047012
122.5704154,10.9370837,270,2124,47,729,255,42,"LF",0.00161886935354081
120.0704154,15.2620836,272,3390,112,875,1611,23,"LF",0.00316250379953829
124.4870821,7.1537503,274,2018,31,352,691,5,"LF",0.00414481463333255
124.9120821,10.8120837,246,2647,28,577,4312,75,"LF",0.00156844292016069
119.3620821,10.5037503,268,2102,71,568,319,54,"LF",0.000826648331547518
120.4037488,16.0620836,275,1982,94,1064,1883,8,"LF",0.00396461116132219
120.9204154,15.5620836,271,1804,84,1117,1636,41,"LF",0.00345349402826299
121.1787488,14.5787503,267,2529,72,1074,2930,203,"LF",0.00435001754492603
120.6370821,14.9370836,274,2269,95,978,335,4,"LF",0.00256615499480715
125.0954154,7.7370837,251,2509,40,423,2758,314,"LF",0.018699259812059
120.9704154,14.3120836,263,2095,80,927,2012,132,"LF",0.00295742857782884
123.8620821,10.7287503,266,1669,39,722,299,158,"LF",0.0044685173685785
124.7787487,8.745417,258,2017,39,668,2573,7,"LF",0.00246087252329937
123.7204154,13.3537503,270,3032,41,955,3247,22,"LF",0.000964142135484904
123.0454154,13.7370836,270,2694,44,1030,1636,12,"LF",0.00122639113682169
120.9870821,14.2787503,263,2095,80,927,513,196,"LF",0.00526209337728455
121.4800092,13.0328136,273,2154,54,864,2437,8,"LF",0.000829048716604395
121.9287488,16.545417,233,2957,47,1376,2767,440,"LF",0.0305496057537094
121.2287488,15.7787503,255,2246,52,1115,572,279,"LF",0.0163002171321473
121.0454154,14.6870836,270,2503,89,1094,568,55,"LF",0.00275961163809256
121.3620821,14.545417,255,3022,52,996,369,395,"LF",0.0181534336773939
122.1037488,17.3287503,219,3312,54,1387,3078,1184,"LF",0.225958506030022
120.9704154,14.6870836,272,2323,91,1086,1907,14,"LF",0.00179845344741467
120.9620821,15.020417,271,2364,84,1065,447,33,"LF",0.00295520951999942
125.9954154,7.145417,261,1971,14,392,2283,388,"LF",0.0360670996951189
121.0704154,14.3370836,271,1922,78,1020,777,11,"LF",0.00173844551310693
120.8370821,15.5787503,272,1813,88,1090,1303,32,"LF",0.0035320485420268
125.6870821,8.6870837,266,3126,33,796,1263,21,"LF",0.00352973208022929
125.6370821,7.1037503,269,1922,24,399,4181,9,"LF",0.00316555672706064
122.2787488,7.9287503,260,2766,53,334,7986,316,"LF",0.00344436125596948
123.2120821,7.870417,251,2870,33,348,736,324,"LF",0.0158515636545351
123.5954154,7.9537503,270,3017,28,391,3570,244,"LF",0.0076767324907778
121.0620821,14.620417,271,2271,89,1088,1714,51,"LF",0.00219991385142272
120.7204154,15.4287503,272,1969,91,1065,1041,20,"LF",0.00324517844266931
122.5370821,10.6870837,271,2095,65,724,2054,0,"LF",0.000977640425173227
122.7870821,14.0620836,240,3171,48,912,3222,390,"LF",0.00944466008276272
124.1287488,7.7620837,227,2864,31,372,3692,813,"LF",0.130488349405981
120.1954154,14.9120836,271,3416,116,897,634,40,"LF",0.00325221147315171
120.5870821,15.1287503,270,2316,93,1005,577,94,"LF",0.00469591545275838
121.6120821,16.7037503,268,1886,47,1681,2140,79,"LF",0.00525155330567061
121.1370821,14.720417,268,2649,81,1082,1182,22,"LF",0.00208356145587505
121.9787488,6.695417,268,1771,40,233,6571,78,"LF",0.000908333823027241
120.4870821,14.7620836,268,3001,108,924,2223,116,"LF",0.00351918683333535
121.0704154,13.8037503,270,1763,67,951,1141,98,"LF",0.00217654321444198
124.7870821,7.8287503,231,2609,40,397,1798,777,"LF",0.14259420521585
124.1537488,9.670417,254,2080,32,601,1214,368,"LF",0.0172531473302012
121.0620821,14.5787503,272,2026,87,1084,1843,50,"LF",0.00210274225343988
121.1704154,15.670417,254,2299,54,1128,1752,104,"LF",0.0048864706312014
120.9204154,15.545417,271,1804,84,1117,1158,37,"LF",0.00358716137476992
121.1537488,14.5787503,272,2213,80,1094,491,124,"LF",0.00391859064023268
126.4537487,7.220417,255,2436,41,388,3427,432,"LF",0.0402087341110314
122.9787488,10.4620837,269,2559,59,665,1015,55,"LF",0.00189175693708525
121.0204154,17.545417,207,3400,51,1104,51,859,"LF",0.20457871177929
120.5954154,16.3787503,207,2982,94,849,2123,1287,"LF",0.236708853477503
120.5954154,15.4370836,272,2053,92,1043,3694,61,"LF",0.00288652183304767
121.0370821,14.670417,270,2503,89,1094,1518,37,"LF",0.00214348146131883
123.9370821,10.3537503,274,1566,39,697,896,22,"LF",0.00201272533067328
121.1512404,13.3342628,273,1961,48,886,2653,9,"LF",0.000858200151407909
120.9287488,14.995417,271,2477,86,1060,1935,22,"LF",0.00221108123818923
120.5454154,14.6787503,274,2897,108,949,673,9,"LF",0.00222704980216568
121.0537488,14.570417,272,2026,87,1084,602,27,"LF",0.00219617101151562
125.0204154,10.7287503,265,3328,36,658,851,6,"LF",0.00177492582860495
125.5870821,7.5370837,267,2262,19,482,1284,93,"LF",0.00724216940444951
120.9204154,15.4287503,271,1804,84,1092,1571,29,"LF",0.00303775467970541
126.1870821,9.0620837,268,4430,56,799,236,22,"LF",0.00369418347238393
123.4204154,7.870417,270,2950,29,344,5233,313,"LF",0.00855736823093521
121.6454154,14.745417,267,3582,44,1210,2248,7,"LF",0.00154567969491816
120.9204154,14.395417,271,1922,84,1006,2352,22,"LF",0.001538174371044
125.1370821,8.0537503,244,2619,39,501,966,400,"LF",0.035304527488815
120.7870821,15.995417,269,1702,80,1137,3309,79,"LF",0.00432014276433017
121.0204154,15.670417,268,1911,73,1129,1150,72,"LF",0.00458430663900058
125.0870821,7.9370837,250,2588,40,482,1625,338,"LF",0.0238569119347839
120.9370821,14.3370836,271,1922,84,1006,1330,70,"LF",0.00230358270291389
120.9537488,15.4870836,271,1804,84,1092,565,32,"LF",0.00366250644424001
120.8620821,16.7370836,166,3080,63,811,1454,1765,"LF",0.24288701471862
121.6204154,14.720417,267,3582,44,1210,2347,20,"LF",0.00163314621434166
121.0870821,14.545417,272,2213,80,1094,1199,6,"LF",0.00174826368365383
121.0204154,14.5037503,272,2026,87,1084,4496,12,"LF",0.00110087457567607
125.8120821,8.0120837,264,2549,12,590,268,38,"LF",0.00554223939369279
121.0620821,14.8037503,269,2641,86,1086,2512,72,"LF",0.00242430169592608
120.5204154,16.120417,271,1682,91,1079,925,47,"LF",0.00573623493212735
121.4204154,14.2787503,267,2548,52,1091,755,6,"LF",0.00160612641761811
122.6537488,13.3120836,262,2115,62,882,7380,243,"LF",0.00195282236250583
121.1204154,14.120417,264,2013,63,949,7631,131,"LF",0.00116275332281552
121.2704154,13.2120836,273,2065,50,889,825,16,"LF",0.00113285966664129
123.9620821,10.3120837,276,1539,39,690,1685,7,"LF",0.00166141020873139
125.3537487,7.245417,248,2247,35,377,1097,303,"LF",0.024652590563015
122.3204154,11.4620837,269,3186,46,697,479,69,"LF",0.00165844238664571
124.3204154,7.6620837,205,2780,33,372,3522,1365,"LF",0.236260987265393
125.8204154,7.870417,260,2561,14,534,1695,184,"LF",0.0108814017041363
124.1787488,8.070417,238,2847,31,390,592,562,"LF",0.0687567503617527
125.1954154,8.7287503,239,2668,15,615,1298,368,"LF",0.0243342670016138
121.2037488,14.945417,253,3047,66,1007,1266,329,"LF",0.0134985861939904
122.9704154,10.8787503,272,2505,41,734,665,3,"LF",0.00138142232917218
118.7620821,9.7537503,273,1688,56,578,7451,11,"LF",0.00018242061815617
124.4537487,6.545417,227,2270,32,363,3049,797,"LF",0.14151073534348
121.5454154,16.7787503,267,1865,48,1600,2833,96,"LF",0.00552763779898992
120.6370821,17.645417,267,2384,108,1158,291,49,"LF",0.0113472503799092
121.1870821,14.495417,271,2223,69,1085,1036,30,"LF",0.00199269250662055
124.9287487,6.4120837,257,1589,31,374,1759,143,"LF",0.00902253040157351
123.4870821,8.095417,271,2811,31,385,591,22,"LF",0.00304787948812594
121.4608502,13.0476769,273,2154,54,864,2233,16,"LF",0.00089681436626273
120.1954154,14.9370836,272,3339,114,880,1659,53,"LF",0.00306307162861414
125.1620821,8.3120837,212,2782,26,413,2961,1368,"LF",0.236951040093126
124.5287487,6.995417,273,1951,31,342,1904,13,"LF",0.00371874455757634
122.9537488,10.6787503,271,2519,43,701,356,10,"LF",0.00153697668370726
122.5537488,11.0120837,270,2219,46,714,7486,59,"LF",0.000609192408232841
125.2537487,8.2787503,219,2850,22,437,1856,613,"LF",0.0816219291800519
120.9954154,15.170417,271,2084,82,1099,1517,30,"LF",0.00266236696773105
125.5870821,8.970417,265,2921,39,856,4547,16,"LF",0.00192597389872513
122.1954154,16.9620836,244,2880,58,1530,2234,346,"LF",0.0197696824195422
124.5120821,6.7370837,271,1957,36,320,415,38,"LF",0.00538000741608157
121.1037488,14.7287503,268,2649,81,1082,260,88,"LF",0.00354883395091001
120.6704154,14.1037503,267,2134,91,882,5849,55,"LF",0.000998995258229378
125.1454154,6.1120837,266,1172,26,390,1889,36,"LF",0.00500256061442054
120.3787488,17.570417,271,2343,120,1082,1180,11,"LF",0.00851234387438955
120.4870821,16.0370836,274,1783,91,1089,135,21,"LF",0.00534756070198601
121.1954154,14.6370836,261,2866,72,1032,1491,274,"LF",0.0082958467165219
118.7370821,9.8037503,271,1719,55,603,8394,28,"LF",0.000177450336251768
121.0954154,14.595417,269,2470,83,1109,971,11,"LF",0.00190576721327274
121.1454154,14.7620836,263,2917,80,1059,955,55,"LF",0.00266762530354546
123.3204154,10.7037503,250,2192,39,656,2693,314,"LF",0.00715659385618715
121.0704154,14.8287503,269,2641,86,1086,686,65,"LF",0.00307421771265124
121.1287488,14.6620836,269,2470,83,1109,147,40,"LF",0.00262501868675758
120.9204154,5.9370837,258,1984,30,320,11575,113,"LF",0.000235446545927592
120.8704154,16.9870836,197,2662,64,937,84,1211,"LF",0.236881962296181
122.1287488,16.8620836,257,2611,57,1600,523,217,"LF",0.0122859535278079
120.5204154,16.1370836,271,1682,91,1079,148,54,"LF",0.00673774750094209
120.3120821,15.9870836,275,2198,92,1017,1585,4,"LF",0.0039724528091634
122.1537488,6.520417,254,2134,37,233,5149,260,"LF",0.0036145721783521
124.2704154,8.3370837,264,2569,59,504,7259,48,"LF",0.00160077373495167
121.3287488,15.8037503,249,2423,46,1112,997,368,"LF",0.0246666818604374
122.5537488,10.7120837,271,2095,65,724,649,5,"LF",0.00124358124280731
120.8704154,18.2037503,226,3307,47,1259,262,440,"LF",0.0852249909784642
121.0454154,18.2537503,236,3296,42,1367,344,285,"LF",0.0401520516539756
120.6537488,14.0287503,273,2048,92,899,2093,11,"LF",0.00129466751624196
121.0954154,14.7787503,263,2917,80,1059,916,125,"LF",0.00411015144710922
125.0204154,6.2537503,239,1755,28,395,9914,392,"LF",0.0119830118724408
122.6787488,11.270417,272,2366,40,755,1030,34,"LF",0.00139711699241986
125.6787487,7.3037503,270,2157,19,423,1103,8,"LF",0.00479266475414019
121.0954154,14.6287503,269,2470,83,1109,889,13,"LF",0.00198364440241519
122.1954154,13.745417,269,2247,50,980,636,22,"LF",0.0015049659992515
121.1120821,14.7287503,268,2649,81,1082,1004,107,"LF",0.00355501250517261
123.8954154,9.6370837,272,1595,31,669,9551,87,"LF",0.000970427859902351
121.0620821,6.0287503,260,2076,31,303,3471,345,"LF",0.0034778525011679
120.5537488,17.6787503,246,2862,97,1098,362,199,"LF",0.0266713913799012
125.0037487,11.245417,271,2340,33,749,7798,7,"LF",0.000559456516922369
125.6037487,7.0870837,269,1922,24,399,779,17,"LF",0.00543256976409153
120.9704154,14.6120836,273,2150,90,1078,298,7,"LF",0.00210568016010269
121.4652462,12.9240366,273,2216,57,843,2312,15,"LF",0.000857048330533084
121.3120821,14.4870836,271,2352,61,1121,1018,26,"LF",0.0019196454858768
120.9704154,14.6537503,273,2150,90,1078,332,12,"LF",0.0022032832163805
120.3204154,16.620417,271,2384,112,1168,748,16,"LF",0.00651099958473157
120.6287488,14.1120836,270,2161,95,873,6104,129,"LF",0.00150602381373411
121.1787488,14.595417,261,2866,72,1032,2936,214,"LF",0.00467136770851344
121.1287488,14.5870836,269,2470,83,1109,268,17,"LF",0.00217176980767171
125.2204154,6.170417,265,1207,24,369,1928,38,"LF",0.00513115957751208
121.4787488,14.4037503,267,2657,51,1110,1903,47,"LF",0.00181522399198185
120.9704154,14.695417,272,2323,91,1086,1058,13,"LF",0.00203409201441284
121.1287488,14.770417,263,2917,80,1059,489,204,"LF",0.00686826660794498
120.4620821,16.1037503,273,1766,94,1076,634,29,"LF",0.00541561243135574
121.2922567,13.2774087,273,2019,47,919,3470,8,"LF",0.000746973484780108
120.9620821,14.2787503,263,2095,80,927,1261,182,"LF",0.00436072248474038
120.6537488,16.695417,207,2465,87,889,1614,1191,"LF",0.233921173938797
124.7370821,8.4620837,255,2102,43,602,93,162,"LF",0.00934723114251667
120.9954154,15.070417,271,2364,84,1065,4398,34,"LF",0.00169702158952198
124.4954154,7.270417,270,2185,32,348,3516,36,"LF",0.00326193724312305
125.6620821,7.5537503,267,2262,19,482,2511,30,"LF",0.00421940861145174
120.5537488,15.795417,274,1848,85,1059,5183,19,"LF",0.00220405979503243
117.5120821,8.670417,251,1709,48,546,4082,146,"LF",0.000374789085173713
120.7287488,15.595417,273,1841,89,1074,3041,27,"LF",0.0027463488035966
125.7537487,7.4787503,268,2312,14,469,228,14,"LF",0.00548911985329109
120.5120821,15.6620836,273,1956,87,1040,1389,22,"LF",0.00368208682830396
120.7537488,14.8620836,273,2322,93,1030,1401,5,"LF",0.00207918253434851
121.0454154,14.6370836,271,2271,89,1088,3604,48,"LF",0.0016538575012201
121.4204154,14.4620836,264,2879,49,1091,567,9,"LF",0.00181719593265085
120.3537488,15.995417,275,1947,89,1029,899,9,"LF",0.00449953815938841
120.8620821,15.9287503,254,1999,76,1069,12905,131,"LF",0.00136541873433287
124.7954154,8.870417,251,2182,30,663,503,30,"LF",0.00368940174840032
120.5787488,15.945417,273,1740,86,1077,2090,26,"LF",0.0038774147022755
120.3120821,15.9620836,275,2198,92,1017,484,4,"LF",0.00460425800290307
124.0870821,12.9037503,270,2896,50,900,1664,40,"LF",0.00134089601718376
120.9954154,14.695417,272,2323,91,1086,324,17,"LF",0.00231156141948988
123.4870821,8.0870837,271,2811,31,385,624,18,"LF",0.00296671304794646
124.7537487,11.245417,267,2315,32,717,271,60,"LF",0.00233966017821424
121.0454154,14.3620836,271,1922,78,1020,1516,15,"LF",0.00161961330376723
125.5204154,8.7287503,262,2794,25,809,4945,145,"LF",0.00418182198128818
125.0454154,7.320417,259,2187,33,390,4639,139,"LF",0.00562183076343872
120.7037488,17.6537503,267,2355,103,1203,179,59,"LF",0.0119572377266835
124.2537487,7.995417,233,2809,31,407,2266,796,"LF",0.13663154471715
121.5287488,17.445417,262,1979,56,1561,1777,194,"LF",0.0137895679039734
