lng,lat,bioclim1,bioclim12,bioclim15,bioclim4,dist_to_water_m,elev_m,disease,theta
33.6954158,-10.1795829,208,1221,94,1992,3265,1314,SM,0.001668819
35.2537491,-15.9962496,217,1456,82,2574,3701,741,SM,0.028391432
34.6704158,-14.8379162,212,991,112,2234,769,1077,SM,0.016003817
35.0120824,-15.8295829,201,1154,98,2112,1894,1093,SM,0.10537622
35.3204158,-15.6879162,216,1308,92,2422,1878,788,SM,0.066117248
33.6954158,-10.8962496,194,944,101,2347,384,1238,SM,0.038083611
33.2704158,-13.1295829,211,805,120,2300,1862,1047,SM,0.141699478
33.5870824,-9.7212496,217,1692,84,1745,1774,1128,SM,0.009639512
33.6454158,-12.2962496,188,962,112,2091,943,1540,SM,0.043529636
33.3370824,-13.2295829,209,789,122,2284,256,1068,SM,0.126174938
34.8620824,-16.4045829,262,804,98,2851,545,104,SM,0.026715419
34.9287491,-15.7795829,216,1020,100,2363,5266,681,SM,0.03448039
35.4870824,-15.2295829,226,1184,102,2358,1084,644,SM,0.150490556
34.4620824,-13.7712496,241,1061,121,2252,1879,504,SM,0.183233096
33.8537491,-13.6629162,187,907,118,2223,7683,1451,SM,0.122518164
35.0787491,-15.6295829,224,985,102,2400,5538,794,SM,0.12459488
33.7454158,-11.7379163,188,943,107,2115,4321,1627,SM,0.010707575
34.2370824,-14.0879162,185,927,111,2411,4414,1325,SM,0.082104674
35.3287491,-15.4045829,195,1306,101,2141,867,899,SM,0.819288268
35.4870824,-16.0129162,219,1728,75,2607,1345,625,SM,0.02024689
34.4704158,-14.0879162,218,932,120,2251,2297,568,SM,0.052823487
35.5120824,-15.3545829,226,1286,96,2402,3895,636,SM,0.15033125
35.4954158,-14.3629162,214,1035,111,2025,1318,915,SM,0.069797591
34.6787491,-15.7045829,249,875,99,2740,3698,333,SM,0.022335696
33.2370824,-13.4545829,216,863,118,2282,887,1098,SM,0.089498962
33.6037491,-14.3045829,199,930,109,2573,1020,1143,SM,0.062906286
35.2537491,-14.4712496,242,856,113,2413,1110,480,SM,0.024813942
35.3787491,-15.5795829,218,1306,95,2401,753,774,SM,0.255423173
35.6370824,-15.7962496,218,1699,80,2342,3315,743,SM,0.009375034
35.2704158,-15.4545829,209,1246,102,2290,1817,1046,SM,0.209517826
34.04383,-11.469285,182,1219,83,2722,450,1325,SM,0.016034674
